policy_id,insured_name,naics_code,naics_description,state,territory,employees,payroll,revenue,years_in_business,prior_claims,coverage_limit,deductible,latent_risk_factor,industry_risk_factor
POL001363,Insured AZUWCMJZ,621111,Physician Offices,NY,Northeast,40,1861158.4,7153515.68,5,0,2e+06,25000,1.9143,0.95
POL001364,Insured SHTTMYQU,722511,Restaurants,FL,South,33,3940667.26,11270249.99,44,1,2e+06,10000,1.2903,1.15
POL001365,Insured JXZKCNLH,621111,Physician Offices,NC,South,19,2080859.58,8618589.16,7,1,1e+06,1000,0.7664,0.95
POL001366,Insured WYFZTPOV,621111,Physician Offices,AZ,West,21,1680367.06,6227944.88,3,0,1e+06,2500,1.4271,0.95
POL001367,Insured UPFUKIAY,611110,Schools,TX,South,88,10864501.24,23024191.32,31,0,2e+06,1000,1.2285,0.9
POL001368,Insured ZLNBTZKM,452319,Retail,AZ,West,28,2332415.76,9285609.85,8,1,1e+06,1000,0.8692,1.05
POL001369,Insured EJMJVWPS,621111,Physician Offices,NY,Northeast,23,2550344.81,10171142.26,63,0,2e+06,1000,0.8626,0.95
POL001370,Insured HBEWWYNI,812112,Beauty Salons,PA,Northeast,12,1143920.83,2981054.28,18,2,2e+06,10000,0.6336,1.1
POL001371,Insured UIODLWZR,236220,Construction,NC,South,28,1329607.29,5337884.94,8,1,2e+06,1000,1.2144,1.35
POL001372,Insured LYYNYIKY,611110,Schools,FL,South,16,1674656.78,6765984.47,13,2,2e+06,1000,0.9381,0.9
POL001373,Insured AYLMFDPH,621111,Physician Offices,NY,Northeast,11,543770.63,1614370.03,27,0,1e+06,2500,1.3814,0.95
POL001374,Insured YACGUFSH,541330,Engineering Services,GA,South,34,3387662,13611115.54,25,0,1e+06,2500,1.8283,0.85
POL001375,Insured SEXTZEEE,452319,Retail,CA,West,10,402049.93,1292330.77,17,0,1e+06,1000,1.2403,1.05
POL001376,Insured KPNLRIGF,611110,Schools,FL,South,18,1890097.09,7671636.8,26,1,2e+06,5000,1.1386,0.9
POL001377,Insured HEKXDYCQ,611110,Schools,AZ,West,80,9898273.01,19918030.41,9,0,5e+06,1000,1.3506,0.9
POL001378,Insured LXOJMDLX,812112,Beauty Salons,NC,South,33,2251345.86,6308888.86,7,1,2e+06,5000,0.9065,1.1
POL001379,Insured QSUEAMTF,722511,Restaurants,NC,South,78,3845127.19,17216855.97,13,1,1e+06,2500,1.3582,1.15
POL001380,Insured PWGZLYBI,722511,Restaurants,WA,West,29,2320328.27,5025040.36,5,0,1e+06,5000,0.9293,1.15
POL001381,Insured BPVWWIXC,541330,Engineering Services,PA,Northeast,15,585887.25,1116698.32,13,2,1e+06,1000,0.8966,0.85
POL001382,Insured PUGQPMAY,621111,Physician Offices,GA,South,13,1431856.1,5131743.51,27,1,2e+06,2500,0.7749,0.95
POL001383,Insured KRRBIFHR,812112,Beauty Salons,NC,South,33,3929891.53,15129254.25,8,1,5e+06,2500,0.8959,1.1
POL001384,Insured NRLDLDBQ,541330,Engineering Services,WA,West,8,828024.31,3624616.76,11,0,1e+06,1000,1.0329,0.85
POL001385,Insured RZVSUWXC,452319,Retail,NC,South,19,1313862.35,2964601.39,6,2,2e+06,5000,0.9493,1.05
POL001386,Insured MEPUNZJR,722511,Restaurants,GA,South,20,913949.87,3477370.8,25,2,2e+06,10000,0.8971,1.15
POL001387,Insured TWETCWUW,236220,Construction,AZ,West,20,1938940.89,4748976.1,4,1,1e+06,10000,1.6111,1.35
POL001388,Insured VBVCFIBT,621111,Physician Offices,CA,West,60,6883685.51,26315990.24,7,2,2e+06,2500,1.0571,0.95
POL001389,Insured QEGDYCMK,812112,Beauty Salons,NC,South,16,1242008.03,4275820.44,12,1,5e+06,5000,1.0569,1.1
POL001390,Insured WAHAEXZG,236220,Construction,NC,South,12,1191877.97,3569505.37,20,1,2e+06,2500,1.1796,1.35
POL001391,Insured BSYMUWBQ,611110,Schools,WA,West,11,479365.44,956873.43,13,1,2e+06,2500,0.8213,0.9
POL001392,Insured FLQZLAMN,621111,Physician Offices,FL,South,37,2649633.83,7139203.19,9,0,1e+06,5000,0.9107,0.95
POL001393,Insured TWFUWIAS,621111,Physician Offices,CA,West,5,476626.11,1941674.01,13,0,1e+06,10000,1.0303,0.95
POL001394,Insured OCCIYSYU,236220,Construction,PA,Northeast,8,736651.68,2047657.22,37,0,5e+06,2500,1.1959,1.35
POL001395,Insured KTLEIKLF,236220,Construction,TX,South,32,2640813.73,9610039.51,15,1,2e+06,10000,0.9176,1.35
POL001396,Insured CQOHBIJD,236220,Construction,PA,Northeast,11,894557.13,3094180.75,8,0,5e+06,1000,1.0705,1.35
POL001397,Insured TWJMACBA,722511,Restaurants,NY,Northeast,26,3179766.45,13407749.08,13,0,5e+06,10000,1.1378,1.15
POL001398,Insured ZFYEVQLF,621111,Physician Offices,FL,South,22,1638925.99,7077038.29,12,1,2e+06,5000,1.1461,0.95
POL001399,Insured VNISDTJX,452319,Retail,WA,West,47,5195806.32,22393263.29,15,1,1e+06,10000,0.8463,1.05
POL001400,Insured YSPPUNIK,722511,Restaurants,NY,Northeast,39,2462244.26,10991505.47,9,1,1e+06,5000,0.7391,1.15
POL001401,Insured MRWMGVFC,541330,Engineering Services,CA,West,17,1455131.25,6364426.84,15,0,1e+06,2500,1.0287,0.85
POL001402,Insured VOIAGMRI,541330,Engineering Services,TX,South,16,1189739.14,3639213.8,24,1,1e+06,5000,1.542,0.85
POL001403,Insured SHMFVZNR,621111,Physician Offices,NY,Northeast,16,1418169.66,4375129.54,8,0,1e+06,10000,1.3541,0.95
POL001404,Insured DSEUKTDM,541330,Engineering Services,TX,South,34,2428619.19,9009684.71,3,1,2e+06,1000,0.8398,0.85
POL001405,Insured PSWGAXFM,541330,Engineering Services,PA,Northeast,24,1337903.39,5584442.84,11,1,1e+06,2500,0.8259,0.85
POL001406,Insured WLQWDVBP,812112,Beauty Salons,CA,West,92,5959317.12,22365119.28,20,0,1e+06,2500,0.5242,1.1
POL001407,Insured HFNMRAUI,611110,Schools,WA,West,8,900260.89,2104345.03,10,0,1e+06,1000,1.5123,0.9
POL001408,Insured ARHYVZAW,236220,Construction,GA,South,9,924310.33,3188933.95,48,3,1e+06,5000,1.207,1.35
POL001409,Insured HRUXUYZJ,722511,Restaurants,GA,South,12,484544.71,1319845.64,5,2,2e+06,2500,1.938,1.15
POL001410,Insured VBWLFOUX,541330,Engineering Services,TX,South,408,26156430.1,80236542.82,3,1,2e+06,1000,1.9977,0.85
POL001411,Insured YEKHCTYZ,541330,Engineering Services,NC,South,25,2660147.9,7711291.77,9,1,1e+06,5000,1.0507,0.85
POL001412,Insured SHIPHOCP,611110,Schools,NC,South,33,4091625.84,16066335.63,6,1,2e+06,1000,0.6351,0.9
POL001413,Insured XFJDFRUC,541330,Engineering Services,IL,Midwest,11,1002783.85,3392864.9,7,2,2e+06,2500,0.9122,0.85
POL001414,Insured CMOGXQIQ,611110,Schools,FL,South,22,1309732.65,5591016.05,18,0,5e+06,10000,0.8843,0.9
POL001415,Insured YFQQSSDE,236220,Construction,AZ,West,61,5565026.18,12440721.03,19,2,1e+06,10000,1.2076,1.35
POL001416,Insured DZVVNRAV,812112,Beauty Salons,GA,South,5,439299.67,1884486.78,19,2,1e+06,10000,0.4941,1.1
POL001417,Insured AEHXFUJJ,722511,Restaurants,PA,Northeast,17,1999249.35,8966356.05,2,1,2e+06,1000,1.4459,1.15
POL001418,Insured MPJEZVEZ,236220,Construction,WA,West,10,791269.69,1443736.56,13,1,1e+06,10000,0.6368,1.35
POL001419,Insured QBHBQXKT,722511,Restaurants,WA,West,31,2899269.25,9285766.11,9,0,5e+06,5000,1.066,1.15
POL001420,Insured ALDERRFM,611110,Schools,CA,West,50,5486060.9,8294050.98,9,1,2e+06,5000,1.2842,0.9
POL001421,Insured PAPEFDQS,611110,Schools,IL,Midwest,12,1353275.09,4685504.69,12,4,5e+06,25000,0.6509,0.9
POL001422,Insured TPNRVDXM,621111,Physician Offices,TX,South,16,655057.68,2076666.94,8,0,1e+06,2500,1.3492,0.95
POL001423,Insured OGMRBWNZ,621111,Physician Offices,NC,South,16,1738265.98,4220315.82,4,2,1e+06,25000,1.207,0.95
POL001424,Insured MUTHTRDU,541330,Engineering Services,AZ,West,48,5033136.59,14334094.24,22,2,1e+06,2500,1.0016,0.85
POL001425,Insured HIKTJBXY,236220,Construction,NC,South,17,773384.7,3089643.06,10,0,1e+06,1000,1.012,1.35
POL001426,Insured DVJKEBNI,611110,Schools,NC,South,75,5197311.43,10921357.35,5,2,1e+06,5000,1.3245,0.9
POL001427,Insured OJQDEOUR,236220,Construction,NC,South,17,884386.89,2209065.65,4,1,1e+06,1000,1.4221,1.35
POL001428,Insured FTZFJVLG,541330,Engineering Services,FL,South,82,4632144.38,7485194.73,28,2,1e+06,10000,0.8436,0.85
POL001429,Insured JMLXOQSZ,541330,Engineering Services,CA,West,27,1793973.63,7219228.67,12,0,2e+06,10000,0.7784,0.85
POL001430,Insured KBNIINDF,611110,Schools,AZ,West,24,2479420.69,4196463.07,26,1,2e+06,2500,0.761,0.9
POL001431,Insured YBTZRGVA,236220,Construction,GA,South,20,2065974.92,8482292.16,28,0,1e+06,5000,0.5894,1.35
POL001432,Insured CJTTLLJL,812112,Beauty Salons,GA,South,24,2401229.9,5843374.23,7,1,2e+06,10000,0.9881,1.1
POL001433,Insured BDWTBVNG,611110,Schools,GA,South,45,2579551.32,7249075.88,7,1,2e+06,25000,1,0.9
POL001434,Insured XWRMTWCF,611110,Schools,WA,West,53,5769652.49,20241754.87,21,1,2e+06,2500,1.3358,0.9
POL001435,Insured NBUMDYSC,541330,Engineering Services,GA,South,26,1324184.7,4324311.58,10,0,1e+06,5000,1.0145,0.85
POL001436,Insured XNZJSXYE,236220,Construction,GA,South,29,2064069.06,6781105.81,11,1,1e+06,2500,1.3608,1.35
POL001437,Insured PIQKYFNO,812112,Beauty Salons,PA,Northeast,14,1400450.42,6066008.18,22,1,1e+06,2500,1.4827,1.1
POL001438,Insured DHYUNXXO,812112,Beauty Salons,IL,Midwest,24,1399648.37,4894620.33,9,0,2e+06,2500,0.9191,1.1
POL001439,Insured HQQHVQJF,452319,Retail,AZ,West,33,2480184.94,8237249.34,12,3,2e+06,1000,1.0031,1.05
POL001440,Insured NAQZRTIX,236220,Construction,CA,West,11,1102472.7,4298995.49,6,0,2e+06,2500,0.7318,1.35
POL001441,Insured ZCFLSHNT,812112,Beauty Salons,TX,South,29,1201681.1,5332018.76,16,1,5e+06,5000,1.6472,1.1
POL001442,Insured NGEFPDDE,611110,Schools,NY,Northeast,15,839213.35,3610566.58,17,1,1e+06,5000,0.5801,0.9
POL001443,Insured QTSZAKWA,611110,Schools,GA,South,40,4131071.72,9645984.93,23,2,1e+06,2500,1.1472,0.9
POL001444,Insured XPRBEHMB,236220,Construction,IL,Midwest,15,1653841.7,5437930.7,24,2,1e+06,10000,0.7968,1.35
POL001445,Insured BUQJITOB,236220,Construction,CA,West,32,2372584.19,6247341.16,2,0,1e+06,1000,0.8071,1.35
POL001446,Insured RYUMERYI,621111,Physician Offices,CA,West,24,2045629.79,8552831.58,13,1,2e+06,5000,0.9577,0.95
POL001447,Insured ISGURSLD,812112,Beauty Salons,NC,South,39,3496940.93,14815216.19,18,1,5e+06,1000,0.5763,1.1
POL001448,Insured KKPRNAMV,611110,Schools,GA,South,13,662219.25,2769068.74,7,2,2e+06,1000,0.8722,0.9
POL001449,Insured VSDGHCSD,452319,Retail,IL,Midwest,41,2152859.76,4202115.55,20,1,1e+06,10000,0.6765,1.05
POL001450,Insured LIFXXQGQ,611110,Schools,IL,Midwest,14,1074621.55,4589646.63,6,1,1e+06,25000,1.629,0.9
POL001451,Insured TDGYLEDP,812112,Beauty Salons,CA,West,28,1498243.08,2330841.36,2,1,1e+06,1000,0.817,1.1
POL001452,Insured AXWFYDEN,722511,Restaurants,CA,West,21,2250190.59,6379666.58,10,0,1e+06,5000,0.9449,1.15
POL001453,Insured PFDNMUYD,541330,Engineering Services,GA,South,29,2042160.83,5786031.57,10,0,1e+06,2500,1.7649,0.85
POL001454,Insured MGUZDHWT,541330,Engineering Services,IL,Midwest,36,3507131.1,10869669.64,46,0,1e+06,2500,0.8682,0.85
POL001455,Insured TVBYYZNZ,541330,Engineering Services,PA,Northeast,12,474666.47,1855757.55,6,1,1e+06,10000,0.7517,0.85
POL001456,Insured IQMADAPW,611110,Schools,TX,South,24,1649555.46,3767458.2,5,0,5e+06,5000,1.0852,0.9
POL001457,Insured HXMPUJDM,722511,Restaurants,NC,South,6,395663.27,722135.69,12,2,1e+06,10000,1.2977,1.15
POL001458,Insured MTBSKTPD,452319,Retail,CA,West,15,1292188.96,5048824.99,6,2,1e+06,1000,0.9216,1.05
POL001459,Insured PGAFMNKJ,611110,Schools,FL,South,13,751349.73,2882147.52,7,0,1e+06,10000,0.8487,0.9
POL001460,Insured IHMYURUG,236220,Construction,NC,South,19,1733540.26,7436358.51,15,3,5e+06,25000,1.5966,1.35
POL001461,Insured EWQNRCCH,812112,Beauty Salons,AZ,West,67,6864458.85,24692504.72,9,1,1e+06,10000,1.4443,1.1
POL001462,Insured BSZLKUMY,541330,Engineering Services,WA,West,122,8581473.8,34887809.67,8,3,2e+06,5000,1.3504,0.85
POL001463,Insured LAXHGEYX,722511,Restaurants,TX,South,11,810580.38,1382411.51,16,3,2e+06,2500,0.7944,1.15
POL001464,Insured OKACZXUP,541330,Engineering Services,PA,Northeast,8,715109.59,2268552.58,54,0,1e+06,5000,0.9169,0.85
POL001465,Insured GQWDXLCX,621111,Physician Offices,NC,South,35,4130126.13,11247911.58,22,0,2e+06,2500,1.5075,0.95
POL001466,Insured SIVFVRET,236220,Construction,NY,Northeast,27,3095961.24,11330592,10,3,1e+06,10000,0.7709,1.35
POL001467,Insured LWRBIEBD,236220,Construction,IL,Midwest,10,672048.69,1300964.32,6,1,1e+06,2500,0.8566,1.35
POL001468,Insured MCLKZACM,452319,Retail,NC,South,31,2672035.01,4295120.02,14,0,1e+06,10000,0.6963,1.05
POL001469,Insured ZJXVHNTZ,236220,Construction,CA,West,16,892040.18,2956198.84,17,1,1e+06,5000,1.0542,1.35
POL001470,Insured LQNNQYDV,236220,Construction,PA,Northeast,11,1046133.21,2390543.86,12,2,1e+06,10000,0.9803,1.35
POL001471,Insured ZOISFGWU,541330,Engineering Services,NC,South,23,967330.65,1904923.34,14,0,1e+06,2500,1.1774,0.85
POL001472,Insured CUUXTBHK,541330,Engineering Services,CA,West,24,2477829.27,8190618.46,5,3,5e+06,5000,1.1914,0.85
POL001473,Insured ENFCPZEP,722511,Restaurants,PA,Northeast,42,3696550.15,15190918.83,5,0,2e+06,2500,0.6106,1.15
POL001474,Insured NXAKKEMN,236220,Construction,GA,South,23,1010767.87,2278262.87,9,2,1e+06,5000,1.2154,1.35
POL001475,Insured ZLQTHNDJ,812112,Beauty Salons,WA,West,23,2820713.23,6818409.19,12,1,1e+06,5000,0.4716,1.1
POL001476,Insured BFIPDXCX,722511,Restaurants,TX,South,12,1121711.81,4348998.82,12,1,1e+06,1000,0.9401,1.15
POL001477,Insured TSFVBYKQ,722511,Restaurants,NC,South,98,5744482.14,11968981.81,22,2,2e+06,2500,1.2547,1.15
POL001478,Insured JJDAWJXF,812112,Beauty Salons,PA,Northeast,43,5033149.38,15539987.28,15,1,1e+06,1000,0.8372,1.1
POL001479,Insured QQUOXQSJ,722511,Restaurants,CA,West,13,1084234.31,3100878.02,6,0,2e+06,1000,1.4053,1.15
POL001480,Insured PRUMWJMD,611110,Schools,GA,South,32,3486251.27,10507045.12,7,0,1e+06,5000,1.3187,0.9
POL001481,Insured TICHUTPM,452319,Retail,GA,South,22,911827.64,1799546.99,5,1,1e+06,1000,0.6204,1.05
POL001482,Insured KQWREQOW,236220,Construction,CA,West,13,1065183.66,3808111.54,5,1,1e+06,1000,0.9139,1.35
POL001483,Insured ERXZXQTY,236220,Construction,NY,Northeast,11,1209894.13,4305612.64,20,2,1e+06,1000,1.2737,1.35
POL001484,Insured ENJIUOTP,722511,Restaurants,AZ,West,9,498177.41,871885.75,10,4,2e+06,10000,0.8381,1.15
POL001485,Insured VSFSLYSA,236220,Construction,NC,South,83,6407135.53,22680137.76,14,2,2e+06,2500,1.1063,1.35
POL001486,Insured ZDUJDIXY,236220,Construction,IL,Midwest,70,5683463.94,24005720.27,14,1,1e+06,10000,1.099,1.35
POL001487,Insured ZLMKCWBS,541330,Engineering Services,NY,Northeast,24,2351505.4,3822108.76,7,0,2e+06,2500,1.0246,0.85
POL001488,Insured NPFJZQYC,236220,Construction,AZ,West,57,3164583.7,9584769.42,8,3,1e+06,2500,1.0371,1.35
POL001489,Insured TVTAWYKG,541330,Engineering Services,PA,Northeast,17,1509193.44,3623957.61,20,1,1e+06,1000,1.0044,0.85
POL001490,Insured FQUORMNX,236220,Construction,IL,Midwest,22,1831184.74,3552947.15,15,0,5e+06,5000,0.6371,1.35
POL001491,Insured NPYVRWVP,722511,Restaurants,WA,West,18,1549815.16,5688987.15,17,1,1e+06,1000,0.5384,1.15
POL001492,Insured SXQTGAZV,452319,Retail,PA,Northeast,15,1117909.94,2524663.73,11,0,1e+06,5000,1.1122,1.05
POL001493,Insured MHCOXOON,541330,Engineering Services,WA,West,47,3149723.5,7500291.95,77,0,1e+06,1000,1.4401,0.85
POL001494,Insured SNDUZRHT,621111,Physician Offices,GA,South,34,2364830.9,8309187.58,10,1,1e+06,5000,0.8385,0.95
POL001495,Insured IDMTXLJB,812112,Beauty Salons,CA,West,4,320808.44,603103.14,35,0,5e+06,1000,0.9381,1.1
POL001496,Insured FUZFOYLF,621111,Physician Offices,NC,South,50,5106342.13,21064445.67,11,0,2e+06,2500,0.8209,0.95
POL001497,Insured TKVAZBTA,541330,Engineering Services,FL,South,47,3403268.57,8557412.79,12,1,2e+06,5000,1.5186,0.85
POL001498,Insured XELXOKMN,722511,Restaurants,IL,Midwest,39,2765635.66,5659894.48,13,1,5e+06,10000,0.6972,1.15
POL001499,Insured FUDGGXBN,722511,Restaurants,AZ,West,111,7431837.61,32875116.34,4,2,1e+06,2500,1.0638,1.15
POL001500,Insured GQPIWDPU,812112,Beauty Salons,IL,Midwest,29,3236820.65,11572387.08,7,0,1e+06,2500,0.9381,1.1
POL001501,Insured QCXEVKKE,722511,Restaurants,NC,South,49,1979122.44,6059356.8,15,0,2e+06,5000,1.2248,1.15
POL001502,Insured VIFRCFAU,621111,Physician Offices,CA,West,38,2459366.74,6424750.75,21,0,2e+06,5000,1.2771,0.95
POL001503,Insured PFXWADNL,812112,Beauty Salons,FL,South,101,4645968.39,12774429.29,18,1,1e+06,1000,0.8004,1.1
POL001504,Insured CPBSQIJD,452319,Retail,AZ,West,80,5987443.9,18892398.01,13,1,1e+06,1000,0.7991,1.05
POL001505,Insured OGPSQYJC,236220,Construction,NY,Northeast,26,2116548.81,6520998.34,20,1,1e+06,5000,1.5688,1.35
POL001506,Insured DCFEQPXH,236220,Construction,NY,Northeast,117,11389353.95,25039883.24,6,1,2e+06,5000,0.694,1.35
POL001507,Insured DMKBTGKP,621111,Physician Offices,CA,West,31,3456615.61,9152810.95,17,0,1e+06,10000,1.0965,0.95
POL001508,Insured SCDNZOJA,236220,Construction,WA,West,88,6671974.82,17182648.96,9,2,2e+06,10000,0.6539,1.35
POL001509,Insured YXZHOCBS,621111,Physician Offices,TX,South,42,2230740.86,8365236.28,38,2,2e+06,2500,1.2239,0.95
POL001510,Insured KORAORQL,812112,Beauty Salons,GA,South,60,4687413.55,15158957.94,11,2,1e+06,2500,0.8215,1.1
POL001511,Insured FMAWWKGM,722511,Restaurants,TX,South,18,1888232.91,4911925.36,17,1,2e+06,2500,1.0439,1.15
POL001512,Insured FCUTDXGK,812112,Beauty Salons,IL,Midwest,5,314449.23,756375.42,7,2,1e+06,10000,1.6177,1.1
POL001513,Insured BEAQIKJE,452319,Retail,NC,South,22,2314884.9,9989747.18,8,1,2e+06,2500,0.9053,1.05
POL001514,Insured WFVCCHRU,541330,Engineering Services,CA,West,8,953837.16,2314561.18,6,2,2e+06,2500,1.1567,0.85
POL001515,Insured HPYGAEBS,541330,Engineering Services,AZ,West,44,3678911.97,5560217.27,2,0,1e+06,1000,0.7953,0.85
POL001516,Insured QZYSVZDK,812112,Beauty Salons,TX,South,27,1893766.6,4143398.98,17,0,2e+06,1000,1.0067,1.1
POL001517,Insured JIIXPCIU,236220,Construction,FL,South,8,382324.38,815443.4,6,2,5e+06,5000,0.8152,1.35
POL001518,Insured REQEGHOW,236220,Construction,FL,South,14,647569.18,2664022.81,8,1,1e+06,5000,0.9539,1.35
POL001519,Insured AKJVXBZN,236220,Construction,GA,South,15,1827098.8,7150126.45,13,0,1e+06,10000,0.8895,1.35
POL001520,Insured ZTIQSDPI,722511,Restaurants,WA,West,27,2567975.09,4613992.34,12,2,5e+06,10000,0.9262,1.15
POL001521,Insured ZYGAEDIV,611110,Schools,GA,South,17,896184.3,4016991.12,8,2,1e+06,5000,0.7367,0.9
POL001522,Insured KOFOLUAJ,236220,Construction,FL,South,23,1775772.95,2838635.82,9,1,2e+06,5000,1.0184,1.35
POL001523,Insured JCIORKSZ,722511,Restaurants,NY,Northeast,11,852299.86,3375839.2,22,0,2e+06,5000,0.5029,1.15
POL001524,Insured PBAUMFFN,722511,Restaurants,WA,West,11,793990.26,2256938.42,16,0,1e+06,1000,1.1139,1.15
POL001525,Insured MECJZHGL,722511,Restaurants,IL,Midwest,97,8543924.42,14592692.82,15,5,1e+06,1000,0.702,1.15
POL001526,Insured VUTJEMDU,236220,Construction,PA,Northeast,13,1414812.02,2691502.41,10,1,1e+06,5000,0.888,1.35
POL001527,Insured TOBECYWT,722511,Restaurants,WA,West,46,4951473.01,21643218.56,13,1,2e+06,2500,1.2253,1.15
POL001528,Insured PGLGTLUT,812112,Beauty Salons,NC,South,61,6068582.81,16549610.1,7,2,1e+06,1000,1.3756,1.1
POL001529,Insured DTYXANOW,621111,Physician Offices,FL,South,30,2276758.55,5449544.59,16,0,1e+06,1000,1.1241,0.95
POL001530,Insured AWRFSMHP,812112,Beauty Salons,WA,West,44,1882891.14,6577810.86,18,2,1e+06,10000,0.796,1.1
POL001531,Insured KCIYYIVG,236220,Construction,IL,Midwest,13,673402.75,1067459.9,24,1,2e+06,10000,1.4124,1.35
POL001532,Insured WVORCAVO,722511,Restaurants,FL,South,7,647547.98,2777765.87,19,2,1e+06,10000,1.1243,1.15
POL001533,Insured NNBFYTJU,541330,Engineering Services,FL,South,51,2287813.24,5363227.56,13,0,1e+06,1000,1.0855,0.85
POL001534,Insured RTLSFZAH,452319,Retail,WA,West,17,1965185.03,3558482.48,11,2,1e+06,2500,0.9767,1.05
POL001535,Insured JMGWIKHZ,611110,Schools,PA,Northeast,7,655760.53,1848756.65,26,1,1e+06,1000,1.7054,0.9
POL001536,Insured UTWPYHEM,236220,Construction,NY,Northeast,73,8816041.22,28558662.49,6,3,5e+06,2500,0.8736,1.35
POL001537,Insured GTBHOZCW,541330,Engineering Services,WA,West,14,1721611.4,5913383.53,4,0,2e+06,5000,1.1672,0.85
POL001538,Insured EOJCFASB,452319,Retail,PA,Northeast,9,379118.94,631691.97,21,0,1e+06,1000,0.4246,1.05
POL001539,Insured KNQGBHGV,812112,Beauty Salons,AZ,West,104,9473219.71,27209591.7,17,0,1e+06,2500,1.2842,1.1
POL001540,Insured YDXIZYOA,611110,Schools,FL,South,43,1826583.12,3654665.02,4,1,2e+06,5000,0.5768,0.9
POL001541,Insured FPLYCWCM,621111,Physician Offices,CA,West,60,3019709.53,6053060.76,15,0,1e+06,25000,0.4633,0.95
POL001542,Insured DORETJWZ,452319,Retail,TX,South,13,1004221.95,4202448.12,16,0,5e+06,2500,0.7406,1.05
POL001543,Insured PICXBXRI,812112,Beauty Salons,TX,South,30,2024660.29,6625861.1,18,2,1e+06,5000,1.2699,1.1
POL001544,Insured SVOYSZNY,812112,Beauty Salons,NC,South,13,865250.12,2876266.03,22,2,1e+06,5000,1.1712,1.1
POL001545,Insured XNKRFRIJ,621111,Physician Offices,NC,South,61,6756296.8,27361770.78,18,0,5e+06,2500,1.1216,0.95
POL001546,Insured UDWGMAGB,452319,Retail,NC,South,38,4638410.96,15278794.16,18,2,1e+06,25000,0.8504,1.05
POL001547,Insured CSDQNRAU,541330,Engineering Services,WA,West,80,7822743.06,14766355.02,9,0,5e+06,5000,1.1746,0.85
POL001548,Insured ISBSQQKG,541330,Engineering Services,CA,West,50,2969075.14,11550103.79,7,1,1e+06,2500,0.72,0.85
POL001549,Insured LYQDDHAG,541330,Engineering Services,CA,West,13,1349373.41,5851575.04,8,0,5e+06,10000,1.3579,0.85
POL001550,Insured XNOGYTWG,722511,Restaurants,WA,West,43,2004945.69,6977968.41,44,0,2e+06,1000,1.1217,1.15
POL001551,Insured YUMGNUNL,452319,Retail,CA,West,28,1174034.99,4705188.61,17,3,1e+06,5000,1.4041,1.05
POL001552,Insured CKDSSTYM,722511,Restaurants,IL,Midwest,58,3905513.66,13459726.87,18,2,1e+06,2500,0.7849,1.15
POL001553,Insured RERRKVEF,611110,Schools,TX,South,24,1908320.64,3769704.25,6,2,1e+06,1000,1.0593,0.9
POL001554,Insured HWYYGXDN,611110,Schools,NY,Northeast,76,4733037.51,11825820.68,23,0,2e+06,5000,0.8941,0.9
POL001555,Insured IHAMSIVP,236220,Construction,WA,West,39,3643154.98,9517145.06,10,0,1e+06,2500,0.7223,1.35
POL001556,Insured PZHKWQWJ,236220,Construction,WA,West,36,3921466.97,15623652.38,6,0,1e+06,5000,0.5528,1.35
POL001557,Insured QNKPLKJL,236220,Construction,GA,South,176,16819688.61,60835582.65,10,0,2e+06,2500,1.0667,1.35
POL001558,Insured LIRSXQIY,236220,Construction,IL,Midwest,10,1220796.08,2970099.26,2,1,2e+06,10000,0.5732,1.35
POL001559,Insured GZSKUSCI,621111,Physician Offices,PA,Northeast,199,24285009.89,100548067.95,24,1,2e+06,2500,0.8093,0.95
POL001560,Insured WUOPOPNB,452319,Retail,IL,Midwest,7,545202.84,1977870.01,29,2,2e+06,1000,0.6988,1.05
POL001561,Insured CVZEFEPW,812112,Beauty Salons,IL,Midwest,55,5284325.76,12968540,19,1,5e+06,1000,0.7047,1.1
POL001562,Insured IAHLCGMV,812112,Beauty Salons,WA,West,16,1561472.02,6730912.93,6,4,1e+06,10000,0.7703,1.1
POL001563,Insured USQMIKXM,452319,Retail,FL,South,30,1766114.99,5163267.24,15,2,2e+06,2500,1.436,1.05
POL001564,Insured XMAHDNUY,812112,Beauty Salons,AZ,West,32,2945481.89,11221566.06,3,1,2e+06,2500,1.644,1.1
POL001565,Insured SVBYQYRO,722511,Restaurants,IL,Midwest,8,418227.91,1215192.77,7,4,2e+06,5000,1.1889,1.15
